filename,Fc_glycan_to_FcR_glycan_Fnat_tot_contacts_recovered_10A,delta_std_interface_interaction_energy,yhh_planarity,pro_close,hbond_sr_bb,delta_interface_sasa,delta_total_score,delta_hbonds,hbond_sc,hbond_lr_bb,total_score,fa_dun,fa_atr,delta_Fc_glycan_sasa_contributed,delta_pseudo_interface_energy,std_interface_interaction_energy,rmsd,sugar_bb,p_aa_pp,fa_elec,Fc_glycan_rmsd_after_packmin,pseudo_interface_energy,Fc_glycan_to_Fc_protein_Fnat_tot_contacts_recovered_10A,Fc_glycan_sasa_contributed,dslf_fa13,fa_sol,MonteCarlo_acceptance_rate,ref,hbonds,hbond_bb_sc,fa_intra_rep,interface_sasa,fa_rep,omega,GlcNAc_to_its_Phe_contacts_5A,Fc_glycan_rmsd,rama
50_sugar_small_moves_491.pdb,100.0,0.266209204545,0.298,0.331,-48.330,27.7123921623,-21.6533647064,-7,-67.556,-200.091,-500.72,681.745,-2755.064,139.137810866,5.1027716664,-41.8106364756,0.0,23.633,-111.099,-311.525,0.355130958363,-12.1048102708,91.75,-2377.26416698,-5.889,1548.394,36.0,-32.392,455,-50.306,550.625,-2557.55442917,277.423,60.812,1,0.801349697683,-61.735
50_sugar_small_moves_538.pdb,100.0,0.601257304811,0.298,0.331,-48.330,40.8396340281,-23.5334170839,1,-68.349,-200.784,-502.6,681.230,-2763.964,18.8863629762,2.67944777367,-41.4755883753,0.0,23.919,-111.099,-313.270,0.355094594426,-14.5281341636,98.97,-2497.51561487,-5.889,1557.969,36.0,-32.392,463,-51.762,550.934,-2544.42718731,279.477,60.812,2,0.89668672768,-61.735
50_sugar_small_moves_34.pdb,100.0,0.678463643648,0.298,0.331,-48.330,-21.0181313956,-20.5933391157,-3,-67.555,-200.881,-499.66,680.648,-2758.732,57.2379176788,4.40138441533,-41.3983820365,0.0,23.701,-111.099,-312.687,0.354906233759,-12.8061975219,95.88,-2459.16406017,-5.889,1553.252,38.0,-32.392,459,-51.064,550.572,-2606.28495273,281.086,60.812,1,0.648037075717,-61.735
50_sugar_small_moves_553.pdb,100.0,0.791066060012,0.298,0.331,-48.330,-22.3685508155,-19.2693064997,-3,-68.547,-200.798,-498.34,680.759,-2761.075,61.639917305,5.06656411607,-41.2857796201,0.0,23.065,-111.099,-312.999,0.354906233759,-12.1410178212,95.88,-2454.76206054,-5.889,1556.852,38.0,-32.392,459,-50.614,550.326,-2607.63537215,282.695,60.812,1,0.895940841791,-61.735
50_sugar_small_moves_704.pdb,100.0,0.820200895932,0.298,0.331,-48.330,8.74190431618,-12.6905119804,-2,-67.982,-200.886,-491.76,680.752,-2764.151,31.2746867358,3.334791926,-41.2566447842,0.0,26.558,-111.099,-313.681,0.341595549734,-13.8727900112,97.94,-2485.12729111,-5.889,1557.647,32.0,-32.392,460,-51.374,557.976,-2576.52491702,281.385,60.812,2,0.682256044844,-61.735
50_sugar_small_moves_524.pdb,100.0,0.246831651553,0.299,0.331,-48.330,-37.1747063375,-18.8273030961,-6,-67.317,-200.091,-497.9,680.453,-2756.000,65.8864740295,6.974440776,-41.8300140286,0.0,22.467,-111.099,-311.194,0.355130958363,-10.2331411612,91.75,-2450.51550382,-5.889,1550.576,22.0,-32.392,456,-49.764,551.456,-2622.44152767,279.521,60.812,1,0.753156778712,-61.735
50_sugar_small_moves_482.pdb,100.0,0.532131060829,0.298,0.331,-48.330,5.63132422415,-19.0206343739,-4,-67.596,-200.841,-498.09,681.938,-2760.592,65.3057137817,5.44577789188,-41.5447146193,0.0,25.018,-111.099,-312.117,0.355097428476,-11.7618040454,97.94,-2451.09626406,-5.889,1553.517,38.0,-32.392,458,-50.281,550.492,-2579.63549711,280.372,60.812,1,0.609938123871,-61.735
50_sugar_small_moves_998.pdb,100.0,0.562369046234,0.298,0.331,-48.330,20.1432560193,-20.432171904,1,-68.337,-201.246,-499.5,681.175,-2765.344,25.1300960853,2.70202854598,-41.5144766339,0.0,24.217,-111.099,-313.914,0.355107471499,-14.5055533913,96.91,-2491.27188176,-5.889,1560.551,50.0,-32.392,463,-51.530,550.274,-2565.12356532,282.655,60.812,2,0.871722483483,-61.735
50_sugar_small_moves_324.pdb,100.0,0.393612093841,0.298,0.331,-48.330,14.076320885,-21.1591041281,-1,-68.792,-200.921,-500.23,681.098,-2762.883,6.84770235746,1.72754912289,-41.6832335863,0.0,24.742,-111.099,-313.210,0.355094594426,-15.4800328144,98.97,-2509.55427549,-5.889,1558.184,36.0,-32.392,461,-52.039,551.138,-2571.19050045,280.458,60.812,2,0.580198915797,-61.735
50_sugar_small_moves_533.pdb,100.0,0.633708648384,0.298,0.331,-48.330,13.2295647021,-20.6681063383,-6,-68.176,-200.091,-499.74,681.508,-2756.310,75.6857918907,5.70252723489,-41.4431370317,0.0,23.636,-111.099,-312.031,0.355097428476,-11.5050547023,93.81,-2440.71618595,-5.889,1550.374,34.0,-32.392,456,-50.174,550.837,-2572.03725663,278.692,60.812,0,0.65907293599,-61.735
50_sugar_small_moves_116.pdb,100.0,0.0405734837786,0.298,0.331,-48.330,-30.4775366887,-19.6815442821,1,-68.925,-200.443,-498.75,681.566,-2762.764,55.7626490397,4.07573917456,-42.0362721964,0.0,24.618,-111.099,-312.902,0.355097428476,-13.1318427627,97.94,-2460.63932881,-5.889,1557.051,36.0,-32.392,463,-52.281,550.920,-2615.74435803,282.412,60.812,2,0.721384210065,-61.735
50_sugar_small_moves_80.pdb,100.0,0.562280921427,0.298,0.331,-48.330,-7.10397874777,-20.2406590154,-5,-67.813,-200.496,-499.31,679.985,-2757.124,74.8514391811,5.94119860424,-41.5145647587,0.0,23.604,-111.099,-311.871,0.354899796644,-11.266383333,89.69,-2441.55053866,-5.889,1551.991,42.0,-32.392,457,-49.705,550.133,-2592.37080008,279.988,60.812,1,0.891595566288,-61.735
50_sugar_small_moves_383.pdb,100.0,0.415999494398,0.298,0.331,-48.330,13.2905736557,-20.1800952036,-3,-68.145,-200.948,-499.25,681.545,-2761.328,-11.3576874437,4.21709878104,-41.6608461857,0.0,25.059,-111.099,-312.656,0.34174634504,-12.9904831562,97.94,-2527.75966529,-5.889,1556.292,46.0,-32.392,459,-51.112,550.569,-2571.97624768,279.475,60.812,2,0.612740918645,-61.735
50_sugar_small_moves_523.pdb,87.5,0.149191921153,0.298,0.484,-48.330,30.1601970457,-21.1584328577,-1,-68.752,-200.091,-500.23,680.361,-2758.551,143.885773535,2.64329290167,-41.927653759,0.0,24.562,-111.099,-313.478,0.355087047651,-14.5642890356,95.88,-2372.51620431,-5.889,1554.587,38.0,-32.392,461,-51.725,550.267,-2555.10662429,280.442,60.812,2,1.1655163097,-61.735
50_sugar_small_moves_799.pdb,100.0,0.467532745949,0.298,0.331,-48.330,-15.3938195166,-18.4816388668,-4,-67.664,-200.742,-497.55,681.863,-2760.451,59.9671239367,6.37519972555,-41.6093129342,0.0,22.465,-111.099,-312.013,0.355087047651,-10.8323822117,93.81,-2456.43485391,-5.889,1555.605,38.0,-32.392,458,-50.935,550.750,-2600.66064085,281.573,60.812,1,0.899733531731,-61.735
50_sugar_small_moves_985.pdb,87.5,0.269792348256,0.298,0.331,-48.330,22.7552847498,-18.3082567159,-6,-68.000,-200.091,-497.38,681.203,-2755.457,-28.6133621503,5.9124239435,-41.8070533319,0.0,24.756,-111.099,-312.395,0.355107471499,-11.2951579937,90.72,-2545.01534,-5.889,1550.610,48.0,-32.392,456,-49.724,550.776,-2562.51153659,278.947,60.812,0,1.01101751487,-61.735
50_sugar_small_moves_315.pdb,100.0,0.787269079753,0.298,0.331,-48.330,-15.563519819,-23.9909064299,-1,-69.145,-200.815,-503.06,680.386,-2763.746,50.7494428665,3.33384025317,-41.2895766004,0.0,21.664,-111.099,-312.431,0.355110983631,-13.8737416841,97.94,-2465.65253498,-5.889,1558.309,34.0,-32.392,461,-50.718,550.487,-2600.83034116,280.951,60.812,2,0.69510834016,-61.735
50_sugar_small_moves_635.pdb,87.5,0.373545770903,0.298,0.331,-48.330,56.7285142478,-18.5252447237,-6,-67.423,-200.091,-497.6,680.848,-2754.852,198.109693764,4.82866043814,-41.7032999092,0.0,25.105,-111.099,-312.168,0.341764411745,-12.3789214991,84.54,-2318.29228408,-5.889,1548.417,42.0,-32.392,456,-51.126,550.836,-2528.53830709,280.860,60.812,1,1.44047457762,-61.735
50_sugar_small_moves_511.pdb,87.5,0.233039793668,0.298,0.331,-48.330,32.2418551231,-23.8270977012,-2,-68.891,-200.981,-502.9,680.739,-2764.273,-37.1735582987,2.34132209098,-41.8438058865,0.0,24.281,-111.099,-312.929,0.355097428476,-14.8662598463,98.97,-2553.57553614,-5.889,1557.921,36.0,-32.392,460,-51.477,550.466,-2553.02496621,280.250,60.812,2,0.658817273443,-61.735
50_sugar_small_moves_32.pdb,100.0,0.561057911795,0.298,0.331,-48.330,-0.191365656166,-23.728354904,-2,-68.492,-200.429,-502.8,681.858,-2760.330,47.7372838302,2.51981480255,-41.5157877683,0.0,23.931,-111.099,-312.605,0.355107471499,-14.6877671347,98.97,-2468.66469401,-5.889,1554.830,40.0,-32.392,460,-51.943,550.071,-2585.45818699,278.314,60.812,2,0.538678013945,-61.735
50_sugar_small_moves_63.pdb,100.0,2.13941713178,0.298,0.331,-48.330,-19.705573985,-20.6788824396,-1,-67.768,-200.774,-499.75,681.848,-2763.345,-17.2227771894,4.36671193735,-39.9374285483,0.0,23.442,-111.099,-313.674,0.341764411745,-12.8408699999,98.97,-2533.62475503,-5.889,1559.418,38.0,-32.392,461,-52.237,550.981,-2604.97239532,280.364,60.812,2,0.842895640814,-61.735
50_sugar_small_moves_586.pdb,87.5,0.275585206043,0.298,0.331,-48.330,41.6278169613,-20.6396146294,-4,-68.310,-200.826,-499.71,682.126,-2761.307,92.0700198232,3.23471557536,-41.8012604741,0.0,24.909,-111.099,-312.251,0.341466158421,-13.9728663619,94.85,-2424.33195802,-5.889,1555.286,46.0,-32.392,458,-50.751,550.272,-2543.63900438,279.144,60.812,1,0.943918943425,-61.735
50_sugar_small_moves_335.pdb,87.5,0.556518778597,0.298,0.331,-48.330,19.5433436918,-20.1270381646,-2,-68.311,-200.865,-499.2,681.209,-2761.292,44.9343160796,3.88640914234,-41.5203269015,0.0,24.238,-111.099,-312.400,0.34174634504,-13.3211727949,96.91,-2471.46766177,-5.889,1555.528,30.0,-32.392,460,-50.843,551.182,-2565.72347764,280.360,60.812,1,1.00960457415,-61.735
50_sugar_small_moves_448.pdb,87.5,0.486323191899,0.298,0.331,-48.330,30.247742761,-23.420610706,-5,-67.600,-200.837,-502.49,680.390,-2753.171,233.122782674,3.80667010553,-41.5905224882,0.0,22.866,-111.099,-312.148,0.355087047651,-13.4009118317,81.44,-2283.27919517,-5.889,1547.109,46.0,-32.392,457,-49.568,550.656,-2555.01907858,277.816,60.812,1,1.24799724792,-61.735
50_sugar_small_moves_131.pdb,100.0,0.539629828852,0.298,0.331,-48.330,18.710162292,-22.1222809115,1,-68.588,-201.232,-501.19,681.244,-2765.743,12.3811252461,2.94938870699,-41.5372158513,0.0,24.433,-111.099,-313.051,0.341595549734,-14.2581932302,97.94,-2504.0208526,-5.889,1560.407,36.0,-32.392,463,-52.793,550.409,-2566.55665904,281.724,60.812,2,0.653185857813,-61.735
50_sugar_small_moves_218.pdb,87.5,0.349339210761,0.298,0.484,-48.330,49.3509764715,-17.9000992455,-4,-67.690,-200.827,-496.97,681.327,-2761.773,117.349198055,4.26563545008,-41.7275064694,0.0,25.373,-111.099,-312.653,0.341753442634,-12.9419464872,95.88,-2399.05277979,-5.889,1556.354,42.0,-32.392,458,-51.486,550.530,-2535.91584486,281.724,60.812,1,1.32091938014,-61.735
50_sugar_small_moves_268.pdb,100.0,1.00762698948,0.298,0.331,-48.330,11.5399308458,-19.3243200432,-2,-67.811,-200.091,-498.4,681.826,-2756.508,80.4041848037,6.42688090395,-41.0692186907,0.0,24.326,-111.099,-312.250,0.354893991151,-10.7807010333,86.6,-2435.99779304,-5.889,1551.062,40.0,-32.392,460,-51.409,550.739,-2573.72689049,279.726,60.812,1,1.02479626975,-61.735
50_sugar_small_moves_701.pdb,87.5,0.336151198516,0.298,0.331,-48.330,7.82635888971,-20.1804574569,-2,-68.555,-200.525,-499.25,681.495,-2761.167,32.1739036375,3.12280629141,-41.7406944816,0.0,25.500,-111.099,-313.223,0.355130958363,-14.0847756458,96.91,-2484.22807421,-5.889,1556.015,32.0,-32.392,460,-52.213,551.103,-2577.44046245,280.323,60.812,2,0.857416121379,-61.735
50_sugar_small_moves_726.pdb,100.0,2.06255122378,0.298,0.331,-48.330,30.6544587758,-15.5656113352,-3,-67.327,-200.544,-494.64,680.776,-2758.485,244.849153469,5.75325038828,-40.0142944563,0.0,26.734,-111.099,-313.277,0.341753442634,-11.454331549,83.51,-2271.55282438,-5.889,1551.350,52.0,-32.392,459,-50.950,550.169,-2554.61236256,284.920,60.812,1,1.38219241225,-61.735
50_sugar_small_moves_614.pdb,100.0,0.923261813611,0.298,0.331,-48.330,-1.6533620359,-21.9237430804,0,-69.155,-200.592,-500.99,681.063,-2761.209,39.8432216796,2.85757859287,-41.1535838665,0.0,23.882,-111.099,-312.474,0.341735499656,-14.3500033444,100.0,-2476.55875617,-5.889,1555.935,44.0,-32.392,462,-51.864,550.416,-2586.92018337,281.007,60.812,2,0.5032573223,-61.735
50_sugar_small_moves_288.pdb,100.0,0.910047967528,0.298,0.331,-48.330,-0.888977636703,-20.2806103479,-4,-67.957,-201.033,-499.35,680.234,-2757.853,42.4437855361,5.78327959687,-41.1667977126,0.0,23.897,-111.099,-312.213,0.341754108977,-11.4243023404,95.88,-2473.95819231,-5.889,1553.156,26.0,-32.392,458,-49.708,550.785,-2586.15579897,279.346,60.812,1,0.668353992602,-61.735
50_sugar_small_moves_153.pdb,100.0,0.177430477429,0.299,0.331,-48.330,-18.408895192,-20.4472815207,-4,-68.249,-201.149,-499.52,681.465,-2762.976,-11.4418510988,3.38449072663,-41.8994152027,0.0,24.987,-111.099,-312.828,0.355130958363,-13.8230912106,94.85,-2527.84382894,-5.889,1556.635,40.0,-32.392,458,-50.958,550.810,-2603.67571653,280.748,60.812,2,0.773193608539,-61.735
50_sugar_small_moves_828.pdb,87.5,0.54744364024,0.298,0.331,-48.330,39.8291271763,-22.3747045313,-4,-67.889,-200.091,-501.45,680.034,-2760.331,70.1617317239,4.63140975903,-41.5294020399,0.0,22.426,-111.099,-313.400,0.341478251019,-12.5761721782,93.81,-2446.24024612,-5.889,1555.882,32.0,-32.392,458,-51.599,550.502,-2545.43769416,281.024,60.812,1,0.975508731262,-61.735
50_sugar_small_moves_822.pdb,100.0,0.521961756195,0.298,0.331,-48.330,-26.3576675969,-20.4733818392,-1,-68.854,-200.674,-499.54,680.172,-2764.093,24.1622140523,3.1568610951,-41.5548839239,0.0,24.473,-111.099,-313.235,0.354885365198,-14.0507208421,97.94,-2492.23976379,-5.889,1557.628,28.0,-32.392,461,-51.707,551.613,-2611.62448893,283.135,60.812,2,0.480705145877,-61.735
50_sugar_small_moves_738.pdb,100.0,0.355367970047,0.298,0.331,-48.330,-38.9901590403,-19.2396982185,-1,-68.109,-200.880,-498.31,680.558,-2763.840,-14.5760978555,4.97846027937,-41.7214777101,0.0,23.805,-111.099,-313.553,0.341764411745,-12.2291216579,98.97,-2530.9780757,-5.889,1560.159,42.0,-32.392,461,-51.984,550.395,-2624.25698038,283.143,60.812,2,0.687113170781,-61.735
50_sugar_small_moves_337.pdb,87.5,0.813742323443,0.298,0.331,-48.330,-13.7077228609,-19.4481032748,-5,-67.872,-200.091,-498.52,681.118,-2757.334,64.9014024427,6.12883464641,-41.2631033567,0.0,23.737,-111.099,-312.006,0.354943286476,-11.0787472908,94.85,-2451.5005754,-5.889,1552.650,46.0,-32.392,457,-51.079,550.510,-2598.9745442,279.853,60.812,1,0.881907235263,-61.735
50_sugar_small_moves_506.pdb,87.5,0.385224164597,0.298,0.331,-48.330,4.38210287278,-18.5618934255,-7,-67.582,-200.091,-497.63,679.657,-2759.826,75.5932739263,4.92118050082,-41.6916215155,0.0,25.329,-111.099,-312.176,0.354906233759,-12.2864014364,92.78,-2440.80870392,-5.889,1554.105,30.0,-32.392,455,-49.875,550.960,-2580.88471846,279.870,60.812,1,0.825708729589,-61.735
50_sugar_small_moves_943.pdb,100.0,0.809280567086,0.298,0.331,-48.330,-32.8426207226,-18.8564995874,-2,-67.815,-200.940,-497.93,680.681,-2761.109,85.6568346363,4.68982015812,-41.267565113,0.0,24.264,-111.099,-313.113,0.355107471499,-12.5177617791,96.91,-2430.74514321,-5.889,1556.401,42.0,-32.392,460,-51.808,550.544,-2618.10944206,282.971,60.812,2,0.655374441207,-61.735
50_sugar_small_moves_273.pdb,100.0,2.4029418619,0.298,0.331,-48.330,-47.2142978591,-19.6070046364,0,-68.332,-200.973,-498.68,681.622,-2764.397,18.0594957898,3.17791802597,-39.6739038182,0.0,24.973,-111.099,-313.977,0.341643824093,-14.0296639113,98.97,-2498.34248206,-5.889,1558.578,38.0,-32.392,462,-52.437,551.300,-2632.4811192,282.970,60.812,2,0.63328638055,-61.735
50_sugar_small_moves_557.pdb,100.0,0.342437253942,0.298,0.331,-48.330,-33.726129661,-20.6232332904,-1,-68.113,-200.866,-499.69,680.756,-2767.389,-55.0333186089,2.56559355441,-41.7344084262,0.0,23.272,-111.099,-313.827,0.341754108977,-14.6419883828,95.88,-2571.43529645,-5.889,1560.811,32.0,-32.392,461,-51.967,551.539,-2618.992951,284.092,60.812,2,0.566757700949,-61.735
50_sugar_small_moves_323.pdb,100.0,0.252782461017,0.298,0.331,-48.330,-34.8023151918,-20.6303226999,-2,-68.075,-200.091,-499.7,681.179,-2760.805,42.4557623733,5.30242337248,-41.8240632191,0.0,23.030,-111.099,-312.553,0.355094594426,-11.9051585648,93.81,-2473.94621547,-5.889,1555.692,38.0,-32.392,460,-50.385,551.000,-2620.06913653,279.310,60.812,2,0.760220936381,-61.735
50_sugar_small_moves_224.pdb,100.0,0.491113939086,0.298,0.331,-48.330,17.8738548136,-23.0181694831,-1,-68.466,-200.793,-502.09,681.410,-2762.741,38.8771780601,1.9938612713,-41.585731741,0.0,25.134,-111.099,-313.511,0.341736187036,-15.2137206659,97.94,-2477.52479978,-5.889,1557.223,34.0,-32.392,461,-52.133,550.709,-2567.39296652,279.084,60.812,2,0.656331478967,-61.735
50_sugar_small_moves_962.pdb,87.5,0.216399725538,0.298,0.331,-48.330,24.8833530712,-20.9219098339,-2,-68.412,-200.999,-499.99,679.926,-2762.905,49.7808006456,3.69334404596,-41.8604459546,0.0,23.823,-111.099,-313.380,0.34174634504,-13.5142378913,95.88,-2466.6211772,-5.889,1557.430,36.0,-32.392,460,-51.333,550.830,-2560.38346827,283.031,60.812,2,0.878380504835,-61.735
50_sugar_small_moves_854.pdb,100.0,2.46778398714,0.298,0.331,-48.330,-14.8848659927,-18.3626133014,-3,-68.159,-200.091,-497.43,680.332,-2758.818,92.2658767933,7.72665399945,-39.609061693,0.0,21.670,-111.099,-313.450,0.341753442634,-9.48092793778,93.81,-2424.13610105,-5.889,1554.651,36.0,-32.392,459,-50.313,550.846,-2600.15168733,283.902,60.812,2,0.660389943336,-61.735
50_sugar_small_moves_866.pdb,100.0,0.399127788213,0.298,0.484,-48.330,27.8053833049,-20.7904239578,-3,-68.151,-200.934,-499.86,681.331,-2757.661,137.950482769,3.73174846558,-41.6777178919,0.0,24.107,-111.099,-312.242,0.355087047651,-13.4758334717,95.88,-2378.45149508,-5.889,1551.519,44.0,-32.392,459,-50.720,550.585,-2557.46143803,280.156,60.812,1,0.698354967626,-61.735
50_sugar_small_moves_144.pdb,100.0,0.513273537559,0.298,0.331,-48.330,-56.1899676967,-23.595635975,-1,-68.765,-200.778,-502.67,681.938,-2762.881,19.9833450747,3.04822842921,-41.5635721426,0.0,22.979,-111.099,-312.300,0.355157234542,-14.159353508,98.97,-2496.41863277,-5.889,1556.659,32.0,-32.392,461,-52.075,550.375,-2641.45678903,280.186,60.812,2,0.633709375599,-61.735
50_sugar_small_moves_340.pdb,100.0,2.67890641325,0.298,0.331,-48.330,4.2544145847,-19.9880548517,2,-68.095,-200.831,-499.06,681.849,-2763.726,-14.8443821111,4.90795209885,-39.3979392669,0.0,24.373,-111.099,-314.210,0.341736187036,-12.2996298384,95.88,-2531.24635996,-5.889,1559.254,42.0,-32.392,464,-52.885,550.713,-2581.01240675,282.502,60.812,2,0.822922459714,-61.735
50_sugar_small_moves_271.pdb,100.0,0.395307908851,0.298,0.331,-48.330,12.9977617063,-20.3311831601,-6,-67.819,-200.733,-499.4,680.454,-2756.375,87.1318085087,6.26952201159,-41.6815377713,0.0,22.550,-111.099,-310.861,0.341754108977,-10.9380599256,93.81,-2429.27016934,-5.889,1550.519,30.0,-32.392,456,-48.993,550.858,-2572.26905963,279.003,60.812,1,0.966472025788,-61.735
50_sugar_small_moves_479.pdb,100.0,0.709059696636,0.298,0.484,-48.330,-32.6464612287,-21.8367423248,0,-67.992,-201.263,-500.91,680.108,-2766.624,-35.9095908544,2.2662135943,-41.3677859835,0.0,24.944,-111.099,-314.142,0.341764411745,-14.9413683429,100.0,-2552.3115687,-5.889,1560.809,34.0,-32.392,462,-52.726,550.526,-2617.91328257,283.302,60.812,2,0.607066442029,-61.735
50_sugar_small_moves_328.pdb,100.0,0.696128109018,0.298,0.331,-48.330,3.95057215446,-19.9177404498,-4,-67.734,-200.929,-498.99,681.869,-2758.819,70.0651801097,5.01608711827,-41.3807175711,0.0,23.750,-111.099,-312.202,0.355110983631,-12.191494819,95.88,-2446.33679774,-5.889,1552.590,30.0,-32.392,458,-50.963,550.088,-2581.31624918,281.365,60.812,1,0.774619971066,-61.735
50_sugar_small_moves_620.pdb,100.0,0.269670622611,0.298,0.331,-48.330,-27.0980285085,-19.815659609,-4,-68.455,-200.422,-498.89,681.712,-2762.382,31.5360362165,1.66955242464,-41.8071750575,0.0,26.344,-111.099,-312.938,0.341754108977,-15.5380295126,94.85,-2484.86594163,-5.889,1555.158,42.0,-32.392,458,-51.124,550.497,-2612.36484984,280.728,60.812,1,0.729477369174,-61.735
50_sugar_small_moves_559.pdb,100.0,0.461869586608,0.298,0.331,-48.330,39.9085978349,-24.1426119021,1,-68.733,-200.882,-503.21,682.052,-2762.163,107.960684157,3.07947038964,-41.6149760935,0.0,22.771,-111.099,-313.621,0.341476164487,-14.1281115476,97.94,-2408.44129369,-5.889,1557.226,44.0,-32.392,463,-52.264,550.566,-2545.3582235,279.839,60.812,2,0.750480331615,-61.735
50_sugar_small_moves_735.pdb,100.0,2.46523052566,0.298,0.331,-48.330,-29.513044473,-12.3280428878,-9,-66.232,-200.091,-491.4,681.465,-2757.443,75.0360096887,9.50167734008,-39.6116151545,0.0,24.181,-111.099,-312.137,0.341736187036,-7.70590459716,91.75,-2441.36596816,-5.889,1551.282,36.0,-32.392,453,-49.870,551.672,-2614.77986581,283.777,60.812,0,0.793903168893,-61.735
50_sugar_small_moves_127.pdb,100.0,0.509842799521,0.298,0.331,-48.330,18.9283129345,-25.3593664773,1,-68.877,-200.894,-504.43,680.137,-2763.693,27.7779700001,1.11994636345,-41.5670028806,0.0,23.378,-111.099,-314.003,0.341764411745,-16.0876355738,97.94,-2488.62400784,-5.889,1558.817,38.0,-32.392,463,-53.019,549.984,-2566.3385084,281.744,60.812,2,0.816744761599,-61.735
50_sugar_small_moves_64.pdb,100.0,0.312529908365,0.298,0.331,-48.330,29.3083600155,-23.3298688276,-2,-68.737,-200.891,-502.4,681.516,-2760.043,47.8173672933,2.70509386365,-41.7643157718,0.0,24.073,-111.099,-312.738,0.35512340609,-14.5024880736,98.97,-2468.58461055,-5.889,1554.563,42.0,-32.392,460,-51.439,550.221,-2555.95846132,279.078,60.812,2,0.82438716333,-61.735
50_sugar_small_moves_136.pdb,100.0,1.95225685265,0.298,0.331,-48.330,6.94340845667,-23.2631196721,1,-68.204,-200.914,-502.33,679.744,-2764.985,35.3530092345,2.04811327096,-40.1245888275,0.0,24.164,-111.099,-315.498,0.355092909273,-15.1594686663,97.94,-2481.04896861,-5.889,1560.463,36.0,-32.392,463,-52.692,550.179,-2578.32341288,283.414,60.812,2,0.693663772976,-61.735
50_sugar_small_moves_71.pdb,87.5,0.163939586901,0.298,0.484,-48.330,41.437669157,-24.1454877852,0,-68.272,-201.220,-503.22,680.292,-2761.392,22.9127367193,3.26295388701,-41.9129060932,0.0,22.746,-111.099,-313.872,0.355107471499,-13.9446280502,97.94,-2493.48924113,-5.889,1558.022,38.0,-32.392,462,-51.486,550.380,-2543.82915218,279.435,60.812,2,0.851102009717,-61.735
50_sugar_small_moves_230.pdb,100.0,2.2004945415,0.298,0.331,-48.330,0.933704607727,-17.9285632712,-3,-67.574,-200.091,-497.0,681.223,-2762.803,10.7403838799,6.74201242959,-39.8763511386,0.0,24.062,-111.099,-312.681,0.354889559857,-10.4655695076,97.94,-2505.66159397,-5.889,1556.415,44.0,-32.392,459,-51.306,550.503,-2584.33311673,283.256,60.812,2,0.696208939941,-61.735
